version;id;name;faulty;ef;ep;nf;np;tarantula;ochiai;tarantula_rank;ochiai_rank
23;2748;org.joda.time.YearMonthDay$Property.withMaximumValue();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;286;org.joda.time.chrono.BasicChronology.getYear(long);False;0;1385;1;2443;0.0;0.0;1729.5;1729.5
23;1064;org.joda.time.base.AbstractDateTime.getMillisOfDay();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;1252;org.joda.time.chrono.LimitChronology$LimitDateTimeField.add(long,long);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;3355;org.joda.time.format.ISODateTimeFormat.basicWeekDate();False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;3143;org.joda.time.convert.NullConverter.setInto(org.joda.time.ReadWritableInterval,java.lang.Object,org.joda.time.Chronology);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;804;org.joda.time.format.DateTimeParserBucket.saveField(org.joda.time.format.DateTimeParserBucket$SavedField);False;0;292;1;3536;0.0;0.0;1729.5;1729.5
23;2808;org.joda.time.YearMonth$Property.addWrapFieldToCopy(int);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3386;org.joda.time.format.ISODateTimeFormat.ordinalDateTimeNoMillis();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3403;org.joda.time.format.PeriodFormatter.printTo(java.io.Writer,org.joda.time.ReadablePeriod);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;430;org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getRangeDurationField();False;0;54;1;3774;0.0;0.0;1729.5;1729.5
23;3063;org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField.getValue(long,long);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;876;org.joda.time.base.AbstractInstant.isEqual(long);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;3083;org.joda.time.chrono.GJChronology.convertByWeekyear(long,org.joda.time.Chronology,org.joda.time.Chronology);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1986;org.joda.time.base.AbstractPartial.isAfter(org.joda.time.ReadablePartial);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;375;org.joda.time.DateTime(int,int,int,int,int,int,int,org.joda.time.Chronology);False;0;114;1;3714;0.0;0.0;1729.5;1729.5
23;2370;org.joda.time.MutablePeriod(java.lang.Object,org.joda.time.PeriodType);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;1515;org.joda.time.DateMidnight.withZoneRetainFields(org.joda.time.DateTimeZone);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;513;org.joda.time.chrono.IslamicChronology.getDateTimeMillis(int,int,int,int,int,int,int);False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;2333;org.joda.time.Period.minusMinutes(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1616;org.joda.time.Minutes(int);False;0;30;1;3798;0.0;0.0;1729.5;1729.5
23;2177;org.joda.time.LocalTime$Property.addWrapFieldToCopy(int);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;620;org.joda.time.field.PreciseDurationDateTimeField.remainder(long);False;0;361;1;3467;0.0;0.0;1729.5;1729.5
23;2399;org.joda.time.MutablePeriod.setPeriod(long,long,org.joda.time.Chronology);False;0;14;1;3814;0.0;0.0;1729.5;1729.5
23;2267;org.joda.time.Weeks(int);False;0;23;1;3805;0.0;0.0;1729.5;1729.5
23;852;org.joda.time.format.DateTimeParserBucket.access$202(org.joda.time.format.DateTimeParserBucket,org.joda.time.format.DateTimeParserBucket$SavedField[]);False;0;190;1;3638;0.0;0.0;1729.5;1729.5
23;49;org.joda.time.DurationFieldType.halfdays();False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;1239;org.joda.time.field.BaseDateTimeField.getDifference(long,long);False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;1925;org.joda.time.LocalDateTime.getEra();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1855;org.joda.time.LocalDateTime();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;1642;org.joda.time.format.PeriodFormatterBuilder$Composite.decompose(java.util.List,java.util.List,java.util.List);False;0;59;1;3769;0.0;0.0;1729.5;1729.5
23;2260;org.joda.time.MutablePeriod.setWeeks(int);False;0;24;1;3804;0.0;0.0;1729.5;1729.5
23;1518;org.joda.time.DateMidnight$Property.roundHalfEvenCopy();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1065;org.joda.time.DateTime.minusMillis(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1647;org.joda.time.format.PeriodFormatterBuilder.toFormatter();False;0;59;1;3769;0.0;0.0;1729.5;1729.5
23;20;org.joda.time.tz.ZoneInfoProvider.loadZoneData(java.lang.String);False;0;17;1;3811;0.0;0.0;1729.5;1729.5
23;2601;org.joda.time.field.BaseDateTimeField.addWrapPartial(org.joda.time.ReadablePartial,int,int[],int);False;0;24;1;3804;0.0;0.0;1729.5;1729.5
23;2968;org.joda.time.tz.UTCProvider.getAvailableIDs();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1294;org.joda.time.chrono.GJMonthOfYearDateTimeField.getAsText(int,java.util.Locale);False;0;20;1;3808;0.0;0.0;1729.5;1729.5
23;743;org.joda.time.convert.DateConverter.getSupportedType();False;0;61;1;3767;0.0;0.0;1729.5;1729.5
23;485;org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset.digitCount(java.lang.String,int,int);False;0;67;1;3761;0.0;0.0;1729.5;1729.5
23;2027;org.joda.time.LocalDate.toInterval(org.joda.time.DateTimeZone);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2903;org.joda.time.Partial$Property.withMaximumValue();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2290;org.joda.time.format.PeriodFormatterBuilder$SimpleAffix.calculatePrintedLength(int);False;0;23;1;3805;0.0;0.0;1729.5;1729.5
23;3197;org.joda.time.field.ScaledDurationField.getValue(long,long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;50;org.joda.time.DurationFieldType.days();False;0;634;1;3194;0.0;0.0;1729.5;1729.5
23;314;org.joda.time.chrono.BasicYearDateTimeField.roundCeiling(long);False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;115;org.joda.time.chrono.GJYearOfEraDateTimeField.getMinimumValue();False;0;16;1;3812;0.0;0.0;1729.5;1729.5
23;640;org.joda.time.chrono.LenientChronology.getInstance(org.joda.time.Chronology);False;0;19;1;3809;0.0;0.0;1729.5;1729.5
23;493;org.joda.time.DateTimeZone.fixedOffsetZone(java.lang.String,int);False;0;61;1;3767;0.0;0.0;1729.5;1729.5
23;2150;org.joda.time.LocalTime.withFieldAdded(org.joda.time.DurationFieldType,int);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;1536;org.joda.time.DateMidnight.yearOfCentury();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3399;org.joda.time.format.PeriodFormatter.printTo(java.lang.StringBuffer,org.joda.time.ReadablePeriod);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2776;org.joda.time.YearMonth.readResolve();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3486;org.joda.time.tz.ZoneInfoProvider(java.io.File);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;451;org.joda.time.chrono.LimitChronology$LimitDateTimeField.getLeapDurationField();False;0;24;1;3804;0.0;0.0;1729.5;1729.5
23;1240;org.joda.time.field.BaseDurationField.getDifference(long,long);False;0;198;1;3630;0.0;0.0;1729.5;1729.5
23;3066;org.joda.time.chrono.LimitChronology$LimitDateTimeField.getLeapAmount(long);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;2464;org.joda.time.Months.parseMonths(java.lang.String);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1110;org.joda.time.format.DateTimeFormatterBuilder.appendShortText(org.joda.time.DateTimeFieldType);False;0;69;1;3759;0.0;0.0;1729.5;1729.5
23;558;org.joda.time.format.ISODateTimeFormat.dateTime();False;0;306;1;3522;0.0;0.0;1729.5;1729.5
23;1316;org.joda.time.chrono.GJDayOfWeekDateTimeField.getAsText(int,java.util.Locale);False;0;9;1;3819;0.0;0.0;1729.5;1729.5
23;2011;org.joda.time.LocalDate(java.lang.Object,org.joda.time.DateTimeZone);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;194;org.joda.time.chrono.AssembledChronology.weekyearOfCentury();False;0;102;1;3726;0.0;0.0;1729.5;1729.5
23;1130;org.joda.time.chrono.GJLocaleSymbols.dayOfWeekValueToShortText(int);False;0;21;1;3807;0.0;0.0;1729.5;1729.5
23;1653;org.joda.time.format.PeriodFormatter.getParser();False;0;92;1;3736;0.0;0.0;1729.5;1729.5
23;1357;org.joda.time.MutableDateTime();False;0;9;1;3819;0.0;0.0;1729.5;1729.5
23;440;org.joda.time.chrono.BasicFixedMonthChronology.getAverageMillisPerMonth();False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;836;org.joda.time.format.DateTimeFormatterBuilder.appendDayOfWeek(int);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;1032;org.joda.time.DateMidnight(java.lang.Object,org.joda.time.Chronology);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;842;org.joda.time.format.DateTimeParserBucket.saveState();False;0;192;1;3636;0.0;0.0;1729.5;1729.5
23;2649;org.joda.time.chrono.JulianChronology.getInstance();False;0;132;1;3696;0.0;0.0;1729.5;1729.5
23;1245;org.joda.time.field.BaseDateTimeField.getDifferenceAsLong(long,long);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;2952;org.joda.time.tz.DefaultNameProvider.getShortName(java.util.Locale,java.lang.String,java.lang.String);False;0;12;1;3816;0.0;0.0;1729.5;1729.5
23;967;org.joda.time.DateTime.withPeriodAdded(org.joda.time.ReadablePeriod,int);False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;2431;org.joda.time.field.BaseDurationField.getName();False;0;18;1;3810;0.0;0.0;1729.5;1729.5
23;1027;org.joda.time.DateTime.toDateMidnight();False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2736;org.joda.time.YearMonthDay.fromCalendarFields(java.util.Calendar);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2467;org.joda.time.Months.monthsBetween(org.joda.time.ReadableInstant,org.joda.time.ReadableInstant);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1348;org.joda.time.MutableDateTime(int,int,int,int,int,int,int,org.joda.time.DateTimeZone);False;0;19;1;3809;0.0;0.0;1729.5;1729.5
23;1411;org.joda.time.MutableDateTime.add(long);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;1913;org.joda.time.base.AbstractPartial.toString(org.joda.time.format.DateTimeFormatter);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;246;org.joda.time.chrono.BasicWeekyearDateTimeField.getRangeDurationField();False;0;57;1;3771;0.0;0.0;1729.5;1729.5
23;3376;org.joda.time.format.ISODateTimeFormat.basicTTime();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;1750;org.joda.time.base.AbstractInterval.contains(org.joda.time.ReadableInstant);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2116;org.joda.time.LocalTime.getMinuteOfHour();False;0;80;1;3748;0.0;0.0;1729.5;1729.5
23;2284;org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.calculatePrintedLength(org.joda.time.ReadablePeriod,java.util.Locale);False;0;80;1;3748;0.0;0.0;1729.5;1729.5
23;381;org.joda.time.chrono.BaseChronology.getDateTimeMillis(int,int,int,int,int,int,int);False;0;75;1;3753;0.0;0.0;1729.5;1729.5
23;3371;org.joda.time.format.ISODateTimeFormat.ordinalDate();False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2996;org.joda.time.tz.DateTimeZoneBuilder.toDateTimeZone(java.lang.String,boolean);False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;590;org.joda.time.format.ISODateTimeFormat.hourElement();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;2886;org.joda.time.format.ISODateTimeFormat.checkNotStrictISO(java.util.Collection,boolean);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;1628;org.joda.time.format.PeriodFormatterBuilder.appendField(int,int);False;0;58;1;3770;0.0;0.0;1729.5;1729.5
23;1280;org.joda.time.chrono.BasicDayOfMonthDateTimeField.getMaximumValue(long);False;0;30;1;3798;0.0;0.0;1729.5;1729.5
23;348;org.joda.time.chrono.GJChronology.getZone();False;0;109;1;3719;0.0;0.0;1729.5;1729.5
23;1019;org.joda.time.chrono.BaseChronology.get(org.joda.time.ReadablePartial,long);False;0;254;1;3574;0.0;0.0;1729.5;1729.5
23;1102;org.joda.time.base.AbstractInstant.toMutableDateTime();False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;3307;org.joda.time.format.DateTimeFormatter.printTo(java.lang.Appendable,long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;335;org.joda.time.chrono.GJDayOfWeekDateTimeField.getMinimumValue();False;0;71;1;3757;0.0;0.0;1729.5;1729.5
23;1648;org.joda.time.format.PeriodFormatterBuilder.toFormatter(java.util.List,boolean,boolean);False;0;59;1;3769;0.0;0.0;1729.5;1729.5
23;985;org.joda.time.base.AbstractDateTime.toCalendar(java.util.Locale);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;2273;org.joda.time.Hours.getHours();False;0;18;1;3810;0.0;0.0;1729.5;1729.5
23;1234;org.joda.time.base.AbstractInterval.getEnd();False;0;40;1;3788;0.0;0.0;1729.5;1729.5
23;2395;org.joda.time.base.BasePeriod.addPeriod(org.joda.time.ReadablePeriod);False;0;19;1;3809;0.0;0.0;1729.5;1729.5
23;3199;org.joda.time.field.ScaledDurationField.getScalar();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2928;org.joda.time.DateTimeComparator.toString();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;1173;org.joda.time.chrono.BasicFixedMonthChronology.getMonthOfYear(long);False;0;75;1;3753;0.0;0.0;1729.5;1729.5
23;3347;org.joda.time.format.DateTimeFormat.shortDateTime();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1275;org.joda.time.base.AbstractPartial.indexOfSupported(org.joda.time.DateTimeFieldType);False;0;184;1;3644;0.0;0.0;1729.5;1729.5
23;1675;org.joda.time.Period(long,org.joda.time.PeriodType);False;0;21;1;3807;0.0;0.0;1729.5;1729.5
23;2797;org.joda.time.YearMonth(long,org.joda.time.Chronology);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;3184;org.joda.time.field.BaseDurationField.getValue(long,long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3100;org.joda.time.chrono.IslamicChronology.setYear(long,int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3409;org.joda.time.format.PeriodFormatterBuilder$SimpleAffix.printTo(java.io.Writer,int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;132;org.joda.time.field.OffsetDateTimeField(org.joda.time.DateTimeField,org.joda.time.DateTimeFieldType,int);False;0;22;1;3806;0.0;0.0;1729.5;1729.5
23;528;org.joda.time.base.BasePeriod.checkPeriodType(org.joda.time.PeriodType);False;0;458;1;3370;0.0;0.0;1729.5;1729.5
23;219;org.joda.time.chrono.ZonedChronology$ZonedDurationField(org.joda.time.DurationField,org.joda.time.DateTimeZone);False;0;55;1;3773;0.0;0.0;1729.5;1729.5
23;3190;org.joda.time.field.ScaledDurationField.equals(java.lang.Object);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;2437;org.joda.time.base.BaseSingleFieldPeriod.toMutablePeriod();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;941;org.joda.time.DateTime();False;0;25;1;3803;0.0;0.0;1729.5;1729.5
23;1360;org.joda.time.MutableDateTime.copy();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2872;org.joda.time.Partial.getFormatter();False;0;43;1;3785;0.0;0.0;1729.5;1729.5
23;594;org.joda.time.format.ISODateTimeFormat.secondElement();False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;647;org.joda.time.field.LenientDateTimeField(org.joda.time.DateTimeField,org.joda.time.Chronology);False;0;19;1;3809;0.0;0.0;1729.5;1729.5
23;1444;org.joda.time.MutableDateTime.minuteOfDay();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2394;org.joda.time.MutablePeriod.add(org.joda.time.ReadablePeriod);False;0;19;1;3809;0.0;0.0;1729.5;1729.5
23;1924;org.joda.time.LocalDateTime.getYearOfEra();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;437;org.joda.time.chrono.CopticChronology.assemble(org.joda.time.chrono.AssembledChronology$Fields);False;0;12;1;3816;0.0;0.0;1729.5;1729.5
23;2378;org.joda.time.MutablePeriod(long,org.joda.time.Chronology);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;3034;org.joda.time.IllegalFieldValueException.getIllegalNumberValue();False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;325;org.joda.time.chrono.BasicWeekyearDateTimeField.add(long,int);False;0;9;1;3819;0.0;0.0;1729.5;1729.5
23;1912;org.joda.time.field.DividedDateTimeField.getMinimumValue();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;1345;org.joda.time.chrono.BasicYearDateTimeField.addWrapField(long,int);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;786;org.joda.time.field.PreciseDurationField.add(long,int);False;0;770;1;3058;0.0;0.0;1729.5;1729.5
23;1665;org.joda.time.Period(org.joda.time.ReadableDuration,org.joda.time.ReadableInstant,org.joda.time.PeriodType);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;1752;org.joda.time.base.AbstractInterval.contains(long);False;0;12;1;3816;0.0;0.0;1729.5;1729.5
23;3212;org.joda.time.field.UnsupportedDurationField.getDifference(long,long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;539;org.joda.time.base.BasePeriod.checkAndUpdate(org.joda.time.DurationFieldType,int[],int);False;0;277;1;3551;0.0;0.0;1729.5;1729.5
23;1198;org.joda.time.field.BaseDateTimeField.getAsText(int,java.util.Locale);False;0;102;1;3726;0.0;0.0;1729.5;1729.5
23;2557;org.joda.time.Minutes.dividedBy(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;166;org.joda.time.chrono.AssembledChronology.minutes();False;0;401;1;3427;0.0;0.0;1729.5;1729.5
23;2318;org.joda.time.base.AbstractPeriod.hashCode();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1710;org.joda.time.MutableInterval();False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;806;org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral.parseInto(org.joda.time.format.DateTimeParserBucket,java.lang.String,int);False;0;288;1;3540;0.0;0.0;1729.5;1729.5
23;1617;org.joda.time.base.BaseSingleFieldPeriod(int);False;0;176;1;3652;0.0;0.0;1729.5;1729.5
23;3374;org.joda.time.format.ISODateTimeFormat.basicDateTime();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1811;org.joda.time.LocalDateTime.getLocalMillis();False;0;185;1;3643;0.0;0.0;1729.5;1729.5
23;3017;org.joda.time.DurationField.subtract(long,long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1281;org.joda.time.DateTime.monthOfYear();False;0;30;1;3798;0.0;0.0;1729.5;1729.5
23;2563;org.joda.time.Minutes.isLessThan(org.joda.time.Minutes);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2270;org.joda.time.Period.toStandardDays();False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;46;org.joda.time.field.BaseDurationField(org.joda.time.DurationFieldType);False;0;220;1;3608;0.0;0.0;1729.5;1729.5
23;2063;org.joda.time.LocalDate.getCenturyOfEra();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;769;org.joda.time.format.DateTimeFormatterBuilder$StringLiteral.estimatePrintedLength();False;0;22;1;3806;0.0;0.0;1729.5;1729.5
23;1998;org.joda.time.LocalDateTime$Property.roundFloorCopy();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;491;org.joda.time.DateTimeZone.printOffset(int);False;0;64;1;3764;0.0;0.0;1729.5;1729.5
23;237;org.joda.time.chrono.GJEraDateTimeField.getRangeDurationField();False;0;47;1;3781;0.0;0.0;1729.5;1729.5
23;909;org.joda.time.base.BaseDateTime(java.lang.Object,org.joda.time.Chronology);False;0;68;1;3760;0.0;0.0;1729.5;1729.5
23;1394;org.joda.time.MutableDateTime.setDayOfMonth(int);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1314;org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.remainder(long);False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;1585;org.joda.time.base.AbstractDuration.toPeriod();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3451;org.joda.time.tz.DateTimeZoneBuilder$Recurrence.writeTo(java.io.DataOutput);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1182;org.joda.time.LocalTime(int,int,int,int,org.joda.time.Chronology);False;0;112;1;3716;0.0;0.0;1729.5;1729.5
23;1456;org.joda.time.DateMidnight(org.joda.time.Chronology);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;306;org.joda.time.chrono.GregorianChronology.getMinYear();False;0;1319;1;2509;0.0;0.0;1729.5;1729.5
23;1051;org.joda.time.DateTimeZone.getMillisKeepLocal(org.joda.time.DateTimeZone,long);False;0;294;1;3534;0.0;0.0;1729.5;1729.5
23;2387;org.joda.time.MutablePeriod.parse(java.lang.String);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;2470;org.joda.time.Months.dividedBy(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1606;org.joda.time.base.BasePeriod(org.joda.time.ReadableInstant,org.joda.time.ReadableDuration,org.joda.time.PeriodType);False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;2862;org.joda.time.MonthDay.fromDateFields(java.util.Date);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;127;org.joda.time.field.OffsetDateTimeField.getMinimumValue();False;0;49;1;3779;0.0;0.0;1729.5;1729.5
23;2930;org.joda.time.DateTimeComparator.readResolve();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;639;org.joda.time.chrono.IslamicChronology.getMinimumDaysInFirstWeek();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1723;org.joda.time.base.BaseInterval(org.joda.time.ReadablePeriod,org.joda.time.ReadableInstant);False;0;17;1;3811;0.0;0.0;1729.5;1729.5
23;1737;org.joda.time.MutablePeriod.setDays(int);False;0;47;1;3781;0.0;0.0;1729.5;1729.5
23;341;org.joda.time.chrono.GJChronology$ImpreciseCutoverField(org.joda.time.chrono.GJChronology,org.joda.time.DateTimeField,org.joda.time.DateTimeField,org.joda.time.DurationField,long,boolean);False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;1734;org.joda.time.format.PeriodFormatterBuilder$SimpleAffix.scan(java.lang.String,int);False;0;58;1;3770;0.0;0.0;1729.5;1729.5
23;2176;org.joda.time.LocalTime.plusSeconds(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1213;org.joda.time.field.BaseDateTimeField.addWrapField(long,int);False;0;15;1;3813;0.0;0.0;1729.5;1729.5
23;388;org.joda.time.chrono.GJChronology.access$000(org.joda.time.chrono.GJChronology);False;0;96;1;3732;0.0;0.0;1729.5;1729.5
23;3148;org.joda.time.convert.MockBadChronology.getZone();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2935;org.joda.time.DateTimeUtils$OffsetMillisProvider(long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;947;org.joda.time.base.AbstractDateTime.getMinuteOfHour();False;0;40;1;3788;0.0;0.0;1729.5;1729.5
23;283;org.joda.time.field.SkipDateTimeField.get(long);False;0;175;1;3653;0.0;0.0;1729.5;1729.5
23;2494;org.joda.time.Weeks.isLessThan(org.joda.time.Weeks);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;754;org.joda.time.convert.MockZeroNullIntegerConverter.getSupportedType();False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;727;org.joda.time.convert.NullConverter();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;977;org.joda.time.chrono.BasicYearDateTimeField.add(long,long);False;0;31;1;3797;0.0;0.0;1729.5;1729.5
23;1319;org.joda.time.chrono.GJLocaleSymbols.getDayOfWeekMaxTextLength();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;2405;org.joda.time.MutablePeriod.setPeriod(org.joda.time.ReadableDuration,org.joda.time.Chronology);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;1879;org.joda.time.LocalDateTime.readResolve();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1151;org.joda.time.field.RemainderDateTimeField.getDivided(int);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2276;org.joda.time.PeriodType.setIndexedField(org.joda.time.ReadablePeriod,int,int[],int);False;0;20;1;3808;0.0;0.0;1729.5;1729.5
23;2388;org.joda.time.MutablePeriod.parse(java.lang.String,org.joda.time.format.PeriodFormatter);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1021;org.joda.time.chrono.LimitChronology$LimitDateTimeField.get(long);False;0;130;1;3698;0.0;0.0;1729.5;1729.5
23;377;org.joda.time.base.AbstractDateTime();False;0;1318;1;2510;0.0;0.0;1729.5;1729.5
23;900;org.joda.time.Instant.toDateTime();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3253;org.joda.time.field.UnsupportedDateTimeField.set(org.joda.time.ReadablePartial,int,int[],java.lang.String,java.util.Locale);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;855;org.joda.time.chrono.BasicDayOfYearDateTimeField.getMinimumValue();False;0;52;1;3776;0.0;0.0;1729.5;1729.5
23;2001;org.joda.time.LocalDateTime$Property.roundHalfEvenCopy();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;327;org.joda.time.chrono.BasicChronology.getWeekyear(long);False;0;68;1;3760;0.0;0.0;1729.5;1729.5
23;3368;org.joda.time.format.ISODateTimeFormat.basicOrdinalDate();False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;3133;org.joda.time.convert.ConverterManager.getIntervalConverters();False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;1267;org.joda.time.field.AbstractReadableInstantFieldProperty.getLeapDurationField();False;0;19;1;3809;0.0;0.0;1729.5;1729.5
23;1334;org.joda.time.DateTime.era();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2907;org.joda.time.Partial.isMatch(org.joda.time.ReadableInstant);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;157;org.joda.time.field.UnsupportedDurationField.getInstance(org.joda.time.DurationFieldType);False;0;106;1;3722;0.0;0.0;1729.5;1729.5
23;2570;org.joda.time.Minutes.minutesBetween(org.joda.time.ReadableInstant,org.joda.time.ReadableInstant);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3070;org.joda.time.chrono.LimitChronology$LimitDateTimeField.getMaximumValue(long);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;1196;org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.getAsText(long,java.util.Locale);False;0;47;1;3781;0.0;0.0;1729.5;1729.5
23;2924;org.joda.time.DateTimeComparator.getLowerLimit();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;1945;org.joda.time.LocalDateTime.minuteOfHour();False;0;9;1;3819;0.0;0.0;1729.5;1729.5
